ra,dec,mag,pmra,pmdec,ci,spect,proper
6.673645,-21.390056,7.46,-5.39,3.89,0.244,A5II,
6.674679,77.995782,5.75,14.25,-6.02,1.488,K5III,
6.675383,61.922525,6.58,-27.14,16.85,0.156,A2,
6.675541,6.371251,6.51,-2.71,-0.05,-0.139,B8III,
6.675624,71.748786,5.88,4.23,10.7,1.223,K0III,
6.676273,-28.265622,7.19,24.24,-23.02,0.93,G8III,
6.678471,40.168545,7.17,-48.29,13.01,0.626,F5,
6.679822,56.883797,7.41,5.21,-21.95,0.051,A0,
6.679848,-47.621523,6.66,-3.05,9.03,-0.143,B5III,
6.680408,-47.674696,6.71,3.12,-14.13,1.601,M2,
6.682585,-12.182259,6.92,-0.91,-0.98,0.046,B2III,
6.68266,-71.775192,6.5,22.13,-40.85,1.11,K1IIICN...,
6.682961,9.895754,4.66,-0.66,-2.51,-0.233,O7,
6.683191,56.099288,7.18,7.99,-15.77,1.001,G9III-IV,
6.683224,64.986901,7.38,-10.91,0.97,0.978,G5,
6.683848,-7.572626,6.84,-2.4,3.19,1.541,K2,
6.684239,20.645484,7.4,1.46,5.95,0.957,G5,
6.684845,0.495323,5.79,-7.48,-5.04,-0.094,B8III,
6.685501,-30.6456,7.23,-14.26,9.99,-0.055,B9V,
6.68595,39.234487,7.25,8.86,6.01,1.06,K0,
6.685949,8.984724,6.53,-2.3,-19.45,0.645,F5+...,
6.686379,-34.510726,7.33,24.12,-61.56,1.476,K5III,
6.68727,-40.349847,6.16,-5.68,10.64,-0.146,B4V,
6.688117,11.003197,6.19,4.99,7.49,1.675,M1III,
6.688476,29.713602,7.05,5.28,-30.64,1.207,K1III,
6.689138,28.196638,6.45,0.58,-2.49,1.09,G5Ib,
6.689428,16.39765,6.28,-4.72,-4.24,-0.016,A1V,
6.689561,-7.168707,6.96,-5.78,4.61,-0.115,B8,
6.690519,0.957267,7.43,-6.94,-2.03,0.007,A0,
6.691618,6.110825,7.0,-2.1,-0.44,0.221,B9V,
6.691894,-20.31762,6.88,58.38,-30.33,0.969,G8/K0III,
6.693822,35.931928,6.48,-17.81,-25.9,0.509,F8III,
6.697395,14.216683,6.8,7.96,-24.1,0.051,A2,
6.698524,2.58176,7.14,-0.82,-2.05,1.207,K0,
6.698996,-9.167537,5.21,34.99,-46.05,1.525,M0III,
6.699217,-20.249746,6.85,-5.95,-52.74,0.901,K0III,
6.699786,6.345425,6.36,0.81,2.35,-0.084,O6,
6.699916,-16.00721,6.94,-2.23,4.3,-0.027,B8/B9III,
6.701303,3.248303,7.05,-7.35,-22.06,0.116,A2V,
6.701446,-15.215253,6.97,-173.28,-128.85,0.563,F7V,
6.702031,-6.114274,7.04,-5.74,-1.49,-0.142,B5V,
6.703321,25.468529,7.35,-6.67,-13.91,1.619,M0III,
6.704551,-38.398791,6.28,-15.02,3.33,0.346,A+...,
6.704761,7.397825,6.86,4.95,-8.16,1.63,K5,
6.706757,17.645303,5.2,6.97,-86.87,0.063,A2V,
6.707101,-67.843099,6.72,-20.68,37.45,-0.039,B9.5/A0V,
6.707659,-23.232582,7.07,-4.39,6.47,-0.126,B3V,
6.708143,66.197769,7.07,-16.81,-30.31,0.578,F8,
6.70912,29.375241,7.46,4.86,-4.53,-0.011,B9,
6.709168,59.697451,7.41,14.73,-21.45,1.598,K2,
6.709553,38.892034,7.04,-18.34,-89.12,0.359,F2,
6.709561,-41.815333,7.45,-0.9,-14.53,1.107,K0III,
6.710438,-3.835742,7.28,-7.23,6.98,0.052,A2,
6.711179,47.735542,7.29,12.53,-97.95,0.498,F5,
6.712054,-32.712755,6.76,15.19,6.7,0.281,F0V,
6.712508,32.558867,6.74,-7.37,-6.62,1.47,G5,
6.712791,-22.44859,6.26,-54.07,100.9,0.321,F2V,
6.713184,-4.14088,6.57,-41.87,1.01,0.501,F5,
6.713567,-50.451788,7.02,-6.81,9.8,-0.14,B5V,
6.714442,56.69308,7.34,-13.64,-2.45,0.237,A5,
6.717296,-13.698118,7.14,-4.9,-21.64,0.053,A0V,
6.718051,44.52445,5.04,-45.05,-30.28,1.479,K5III,
6.718347,-29.23733,7.28,-2.23,2.2,-0.004,A0V,
6.718504,3.033801,6.18,9.28,-9.25,1.366,K0,
6.719417,-28.352775,7.29,1.47,-11.77,0.047,A0IV,
6.720319,-0.021283,7.49,-8.65,8.54,1.029,G5,
6.720483,37.147375,6.21,25.24,-22.54,1.026,K0,
6.720652,-21.86238,7.27,-5.83,6.91,-0.145,B5V,
6.722057,49.403707,7.46,44.99,-13.03,1.053,K0,
6.723154,-39.193118,6.3,-2.92,-15.13,0.258,A8:+...,
6.724136,5.848797,7.16,-17.49,-0.04,0.999,G5III,
6.726872,-73.118208,6.36,12.43,-98.28,0.96,G8III,
6.726989,-37.773772,7.32,-17.0,18.16,1.034,G8/K0III,
6.727402,3.932528,5.88,-0.6,-2.88,-0.046,B0III,
6.72977,18.655901,7.48,-61.91,-6.89,0.951,G5,
6.731537,-25.534951,6.7,-46.85,8.32,0.933,G8III,
6.731572,-27.591416,7.46,2.13,9.65,0.043,A1V,
6.732202,25.131124,3.06,-5.93,-12.81,1.377,A3mA6-A9,Mebsuta
6.733137,13.228017,4.49,-2.29,-51.8,1.167,K1III,
6.734782,62.962987,6.61,-1.7,-20.65,1.4,K2,
6.736056,-54.730726,6.68,-8.59,13.76,-0.076,B8/B9V,
6.736527,53.295939,6.28,34.68,-200.98,1.089,K0,
6.736597,36.994001,7.49,5.69,-14.28,0.315,F0,
6.736812,36.109258,6.37,5.17,-0.09,0.065,A2V,
6.736888,-54.695507,6.47,-16.64,6.68,-0.119,B5/B6V,
6.738162,40.622946,6.84,-21.43,-152.76,1.59,M4III,
6.740184,56.933021,6.9,5.71,-19.94,1.658,M2III,
6.74039,3.141571,6.81,-1.78,-2.43,0.789,F5Ib,
6.740782,5.206098,7.24,-0.22,7.29,1.035,K0,
6.741241,-31.070523,5.23,-3.04,6.24,-0.127,B2V,
6.741336,76.585865,7.15,-7.09,-49.25,0.915,G5,
6.741685,20.693012,7.05,-8.99,-5.27,0.007,A0,
6.741752,82.115332,6.61,13.37,-54.61,0.182,A5V,
6.745615,-61.224229,6.95,-8.59,8.03,1.427,K4III,
6.745651,-19.052978,7.32,-6.54,1.13,-0.076,B5III/IV,
6.745961,28.970932,5.42,-8.75,-23.65,1.445,K4III,
6.746277,44.505503,6.64,1.32,-16.23,1.224,G5,
6.74748,-18.570491,7.07,-16.0,-18.46,0.249,A2m...,
6.747675,59.44928,7.07,-2.67,11.42,0.387,F5,
6.747765,-27.341666,6.43,-6.18,293.89,0.55,F7V,
6.748588,20.860653,7.2,93.72,12.86,0.562,F8,
6.748796,-70.433758,6.1,-15.57,5.94,1.335,K3III,
6.748986,22.837382,6.76,-15.8,-0.18,0.197,A2,
6.75071,-30.586404,6.53,-7.96,4.44,-0.111,B8IV,
6.751861,-1.020991,7.45,-1.14,-1.91,-0.075,B9,
6.752481,-16.716116,-1.44,-546.01,-1223.08,0.009,A0m...,Sirius
6.752702,39.368138,6.93,-13.15,-135.45,0.351,F0,
6.752781,-18.268312,6.9,0.27,-27.46,0.989,G8/K0III,
6.752782,30.825935,7.27,-10.34,-15.49,0.312,A0,
6.752913,-47.222718,7.22,-1.53,6.55,-0.157,B3V,
6.753114,-0.043178,7.02,0.4,-1.71,0.208,B7Iab,
6.753707,-46.853343,7.49,-6.27,11.64,-0.138,B3IV/V,
6.754013,53.086063,7.04,-14.49,-21.48,1.591,K5,
6.75405,13.335932,7.28,-0.51,-0.57,0.312,A0,
6.754824,12.895591,3.35,-115.16,-190.91,0.443,F5IV,Alzirr
6.756378,-31.793661,5.92,-204.91,-304.13,0.491,F7V,
6.75647,23.64623,7.16,24.18,0.04,1.299,K2,
6.75649,-23.462432,6.04,-19.7,23.38,1.205,K2III,
6.756529,24.67247,6.95,-0.01,-3.17,1.65,K2:Ib,
6.757022,-65.044239,7.18,-8.38,-5.8,1.635,M2III,
6.757237,-52.200924,6.56,2.19,2.71,1.075,G3Ib,
6.757371,9.765734,6.65,41.55,-32.3,0.333,F0,
6.75804,44.233387,7.47,143.37,-189.41,0.614,G0,
6.758664,-30.94898,5.62,-3.11,4.2,-0.138,B+...,
6.759192,4.59412,7.04,-12.57,-4.64,0.044,A0,
6.759749,27.673246,6.7,-5.28,-0.89,1.339,K3III,
6.761948,-20.852662,7.44,-4.73,0.77,1.271,K0/K1III:,
6.763882,2.499276,7.22,-1.77,-2.51,-0.063,B5Ib,
6.763904,-0.716459,6.78,-5.9,-4.2,-0.025,A0,
6.764922,-52.409691,5.81,-3.55,9.14,1.551,K3III,
6.765055,12.693561,6.47,-2.18,-2.62,0.344,A9III,
6.765961,-20.775043,6.91,-3.68,-0.97,1.508,K3III,
6.766042,-7.33895,7.13,-4.13,-0.64,0.042,A1V,
6.766417,38.970204,7.29,-3.92,-4.08,-0.033,A0,
6.766499,-14.796127,5.3,-11.02,-17.63,0.075,A1IV/V,
6.767561,-39.540257,6.62,-8.79,7.69,-0.125,B4Vne,
6.768669,-20.754316,7.25,-3.65,0.44,0.568,B8III,
6.769547,23.371225,6.51,-11.15,45.14,0.839,G8V,
6.769808,42.265555,6.88,0.68,-11.87,1.597,K0,
6.770042,-37.775325,6.19,-8.48,9.51,-0.123,B3Vne,
6.770401,-83.991532,7.46,18.91,62.52,0.46,F5V,
6.770452,-34.242831,7.05,-3.33,18.52,0.137,A3V,
6.770595,59.44167,4.86,-18.11,-8.67,0.084,A3V,
6.77067,79.564811,5.44,-99.03,-603.61,0.525,F8V,
6.771224,-29.56109,6.91,5.08,-2.39,0.882,G6III,
6.77242,50.380405,7.31,-0.53,-28.28,0.009,A0,
6.772527,18.837692,7.07,6.0,-14.21,-0.06,B9,
6.773841,-19.877909,6.75,8.93,-3.22,0.965,G8II,
6.775497,-8.918627,7.2,3.82,-10.26,-0.008,B9,
6.775671,8.587153,5.92,-4.99,-6.76,-0.173,B2.5V,
6.775792,9.204206,7.31,3.58,-14.84,1.504,K5III,
6.775835,-14.523708,6.69,-13.46,19.65,0.077,A1IV/V,
6.777505,-10.10736,5.66,-10.77,0.77,-0.048,B9.5V,
6.777981,8.363138,7.04,11.41,-4.84,0.375,F0IV,
6.778242,-54.695028,6.45,-42.54,14.08,0.858,G6III,
6.778983,43.577427,5.24,-0.28,165.49,0.575,G0V,
6.779066,-47.804461,6.95,4.17,17.37,1.4,K3III,
6.780371,16.772457,6.83,11.52,-13.98,0.408,F5,
6.780417,57.169176,5.34,13.9,-38.79,0.964,K0III,
6.780859,-14.425971,5.28,-3.14,10.24,-0.024,B8/B9III,
6.7813,-51.265667,5.39,-22.01,-89.56,1.33,K1II/IIIp+G:,
6.782923,-87.024964,6.46,4.64,4.2,0.429,F3V,
6.783659,80.242257,7.32,27.86,5.49,1.201,K0,
6.783745,-21.015402,6.07,-15.17,6.24,-0.159,B7II/III,
6.786972,22.194474,7.0,-20.6,-95.09,1.15,K0,
6.78853,-55.539988,5.6,-0.86,25.08,1.549,K5III,
6.788683,18.322787,7.31,-21.76,-18.92,0.097,A2,
6.788842,8.037254,4.77,-23.34,-11.84,1.396,K4III,
6.789278,-37.929698,5.27,-9.92,-10.57,-0.078,B8/B9V,
6.78966,-48.563572,6.84,-17.7,36.84,0.3,G8:III+...,
6.789849,18.193452,6.35,-0.02,-43.08,0.066,A2V,
6.791343,-76.851473,7.0,-14.96,1.68,0.869,G8III,
6.793421,-17.508555,7.05,-4.91,6.56,-0.029,B8/B9V,
6.793673,-8.998503,5.08,-4.21,-0.61,1.795,M1II,
6.794327,48.789476,5.22,-5.25,6.4,1.131,K1III,
6.794441,-81.065658,7.25,4.27,73.24,1.424,K3III,
6.796532,21.691541,6.81,7.97,-13.2,1.63,M...,
6.796543,0.340189,7.0,-4.42,7.68,0.16,A2,
6.79768,2.412159,4.48,-12.97,-12.36,1.099,K0III,
6.803194,-61.941391,3.24,-68.39,242.03,0.225,A7IV,
6.803195,0.304973,7.39,-61.76,40.29,0.56,G0,
6.803407,55.704195,5.54,57.71,-104.75,,F5V:+...,
6.80439,-57.655829,7.31,-12.06,52.56,1.093,K0III,
6.805056,-43.800784,7.41,-14.24,42.25,0.159,A4V,
6.805296,-1.318922,5.75,-37.74,-34.33,0.292,F1V,
6.805988,-7.754604,6.9,-2.9,2.57,-0.101,B8,
6.806035,41.302322,7.28,-2.61,-7.83,1.336,K2III,
6.806661,6.213018,7.24,-7.25,-1.51,1.216,K1II,
6.80761,-12.840617,7.03,-8.85,-2.29,-0.09,B8II/III,
6.809932,-4.075906,7.02,-48.94,-81.11,0.553,F8...,
6.810353,-28.215417,7.38,-8.47,-14.88,-0.026,B9.5V,
6.811978,-43.801487,7.36,-7.91,9.97,-0.115,B8V,
6.812226,8.866247,6.92,-13.61,-15.88,0.899,K0,
6.813676,-34.936799,6.91,-11.49,10.56,-0.021,B9V,
6.81405,-29.743668,6.83,-5.56,0.99,1.518,K4III,
6.814343,-14.389199,7.49,-3.03,11.67,1.334,K3III,
6.816038,-15.144726,5.39,-0.56,-6.04,-0.096,B7IV,
6.817682,1.002065,6.16,-0.95,-2.96,-0.134,B3II-III,
6.818523,-26.063488,7.23,10.67,-19.65,1.12,K2III,
6.819051,23.201929,6.8,-5.79,-3.6,0.013,A0,
6.819498,27.190373,6.66,-8.68,-46.57,0.139,A2,
6.820425,-46.709567,7.36,7.37,13.87,0.001,A1V,
6.820927,22.310806,7.32,-1.0,-13.01,0.038,B9,
6.821075,-12.66792,7.24,-2.57,2.8,0.089,B5:(ne),
6.821201,-28.97355,6.99,-26.95,-2.79,0.254,A9V,
6.821225,-2.272038,5.75,-8.82,-4.33,-0.098,B8IIIn,
6.822596,43.759112,7.3,-35.12,-48.59,0.546,F5,
6.824085,-28.652174,7.43,4.42,19.32,0.966,K0III,
6.824847,3.691718,7.18,-7.08,-10.46,1.353,K0,
6.82544,-45.566884,7.11,2.19,11.01,-0.031,A0V,
6.825501,-32.5422,6.85,-3.07,-6.48,-0.082,B9V,
6.825997,-41.429017,7.01,-36.28,110.37,0.537,F8V,
6.826597,-7.412354,7.14,-3.8,10.11,1.401,K2,
6.826741,13.190512,7.42,-1.29,-11.07,1.314,F8,
6.827235,-24.143486,7.14,0.31,-11.13,0.066,A6V,
6.828143,32.606756,5.72,-39.68,-50.71,1.298,K3II,
6.828679,25.484369,6.8,26.83,-35.61,1.561,K0III SB:,
6.828889,-24.076066,6.31,0.99,-13.59,0.054,A0/A1V,
6.828969,-1.339931,7.33,-7.78,7.79,-0.089,B9p,
6.828968,37.512748,6.49,-22.86,7.3,1.553,K5,
6.83051,16.202888,5.87,-14.94,-10.44,-0.136,B7III,
6.830683,-32.508478,3.5,-9.18,4.04,-0.116,B1.5IVne,
6.830921,-53.622449,4.41,-2.27,17.57,0.899,G6II,
6.831838,-46.61456,5.14,-0.56,374.38,0.46,F5III,
6.832266,-50.61456,2.94,34.23,-65.85,1.207,K0III...,
6.832695,-45.450405,6.54,7.47,-59.96,1.501,K5III,
6.833606,46.184732,7.15,-5.76,-26.24,1.29,K0,
6.833614,-60.249146,6.11,4.8,107.92,0.457,F7III-IV,
6.833939,12.058125,6.85,-2.51,-5.42,1.807,M...,
6.834033,-66.293415,6.99,-8.63,29.82,0.879,G5III,
6.834961,6.256313,7.43,-0.72,-1.03,-0.077,B8,
6.834992,-27.333968,7.05,-1.03,3.96,-0.183,B2III,
6.83558,-12.584752,7.2,-3.24,3.95,-0.131,B5Iab/b,
6.836338,-33.885726,7.41,-8.38,12.44,-0.043,B9.5V,
6.836393,16.453737,7.05,21.09,-30.78,0.824,G5,
6.836435,-39.055137,7.24,0.56,-34.53,0.906,G8III,
6.836758,5.673501,6.77,-40.84,-0.17,0.321,A5,
6.836785,35.068454,7.16,-16.57,-33.34,1.011,G5,
6.837966,-17.29198,6.62,-2.96,-23.29,0.03,A1V,
6.83938,-17.084555,5.77,-6.8,1.27,1.435,K3III,
6.839819,-31.706057,5.74,-1.7,15.12,0.094,B3V,
6.840356,-69.986245,6.8,-11.49,-9.2,0.997,K0III,
6.840416,13.413177,5.68,-1.86,-7.55,1.329,K3III,
6.8436,-25.778394,6.32,-4.2,6.08,-0.183,B2III/IV,
6.844061,-31.276333,7.16,-26.5,24.72,0.884,G6III,
6.845084,-8.040996,6.31,-8.95,2.98,0.011,A2p SrCrEu,
6.84535,-4.266216,6.87,-9.08,-2.89,-0.085,B8,
6.846097,41.78123,4.99,-23.94,-138.02,1.256,K3III,
6.847176,-0.540882,5.78,22.12,-187.07,0.396,F2V,
6.847876,-34.367318,4.99,4.52,0.85,1.379,K2/K3III,
6.847963,-20.910376,7.16,-2.56,3.33,-0.168,B2III/IV,
6.849191,67.571934,5.14,0.93,4.58,-0.152,B4IV,
6.849863,5.842307,6.97,-37.05,-36.3,0.506,F5,
6.850119,25.76036,6.98,9.01,-197.73,0.6,F8,
6.85197,-47.326047,7.3,-11.9,42.35,1.15,K2III,
6.852299,-19.013547,7.03,-9.36,3.25,0.208,A4IV,
6.853351,-10.085171,7.12,4.62,-14.78,1.503,K4III,
6.854137,15.076505,7.29,21.34,-31.19,1.557,K5,
6.855147,-3.513774,7.23,-6.26,-2.13,-0.062,B8,
6.857218,-40.550286,7.45,-7.46,-7.54,-0.05,B9V,
6.857495,-70.963411,5.41,4.02,25.56,-0.11,B7IV,
6.859048,-48.292754,6.42,18.97,-10.41,1.207,K2/K3III,
6.859179,21.761148,5.28,-6.11,-34.48,-0.02,A2V,
6.859277,-6.966512,6.58,-4.62,4.95,0.03,B9,
6.859944,9.440081,6.84,9.08,-19.34,1.363,K5,
6.860081,2.650991,7.29,14.56,-47.61,0.49,F5,
6.860938,3.041991,6.37,4.19,-29.65,0.052,A2Vs,
6.861449,-2.402709,6.64,1.91,2.73,1.38,K2,
6.861785,-36.23027,5.94,-40.47,-59.14,0.183,A3V,
6.862709,5.084407,6.91,-0.4,-1.52,0.008,B2Ve,
6.863133,86.684341,6.59,0.12,-105.18,1.177,K3III,
6.863284,46.499949,7.41,-9.35,0.22,1.05,G8II,
6.864395,-2.176034,6.86,-1.19,-0.42,0.52,F2,
6.864988,6.606807,7.44,7.47,3.07,1.035,G0,
6.866166,25.662996,6.75,-13.16,6.88,0.162,A2,
6.866664,23.601718,5.68,-39.29,-10.11,1.467,K5III,
6.867231,-33.91556,7.21,-69.02,68.52,0.614,G1V,
6.867329,-11.204502,7.41,-57.13,13.88,0.721,G5,
6.87004,-5.645398,7.28,-3.07,-1.77,-0.06,B8,
6.871681,-5.173713,6.58,-544.41,-3.3,1.071,K3V,
6.873017,-5.316277,6.3,-22.04,-13.7,0.977,K0,
6.876754,39.928944,7.05,8.88,-0.46,1.234,K0,
6.876873,-70.51014,7.14,-0.87,42.34,1.352,K2/K3III,
6.877501,7.822224,7.47,-3.02,-0.98,-0.022,B5,
6.877674,-42.504418,6.52,-13.51,-7.71,0.416,F5II/III,
6.877974,-21.184275,7.46,-3.69,5.26,-0.113,B4V,
6.87811,-26.116605,7.02,-0.88,1.76,1.552,K4/K5III,
6.879287,-59.341195,6.41,-14.82,38.22,0.181,A3m...,
6.879442,-16.212237,7.14,-5.47,2.84,-0.099,B3III,
6.879729,-54.090335,6.56,-3.52,8.72,1.082,G5Ib/II,
6.879761,-43.975594,6.47,2.36,5.37,-0.101,B8V,
6.879816,33.961254,3.6,-2.66,-47.67,0.102,A3III,
6.880408,8.380373,5.75,-32.9,-30.86,0.27,F0Vn,
6.881858,-12.154526,7.13,-3.7,3.08,0.257,A2m...,
6.88314,2.743489,7.09,-4.18,1.01,1.113,G6II,
6.883236,-42.62757,7.23,-16.86,3.2,0.519,G:II:+...,
6.883417,-26.957632,6.33,-9.4,-65.27,1.408,M6III,
6.883725,38.869157,6.1,-3.4,7.2,0.406,F2V,
6.884316,35.787995,6.03,-1.62,-5.44,1.455,K3III:,
6.884738,59.448543,5.34,-10.84,-45.93,0.675,G4III...,
6.885042,25.311489,7.41,-0.45,-38.38,0.326,Am,
6.885438,44.839941,6.24,5.44,-58.41,0.239,A8Vn,
6.887054,38.438013,6.32,42.31,-178.92,0.516,F5V:,
6.887265,10.590527,7.39,-6.55,-6.83,-0.084,B9,
6.88856,-19.032763,5.65,-48.87,6.49,0.279,A9/F0III,
6.8894,-18.932844,6.13,-9.98,35.16,0.156,A3III,
6.889468,-24.684411,6.52,-21.45,-24.2,0.091,A1/A2V,
6.889556,10.99665,6.3,-0.45,-120.13,0.962,K0III,
6.890604,51.518028,6.95,-10.19,-26.07,0.438,F5,
6.892474,-20.224254,4.82,-5.14,4.07,-0.212,B1Ib,
6.892756,-28.539794,6.05,282.83,-441.94,0.708,G3/G5V,
6.895068,68.888309,5.11,4.53,7.3,-0.114,B7III,
6.895787,-9.515469,7.05,-59.01,-46.0,0.566,F5,
6.896574,-11.263594,7.24,-14.5,21.99,1.227,K0,
6.898737,-24.538756,6.23,-4.22,1.44,0.016,A0V,
6.899187,38.505018,6.46,-0.45,-27.72,-0.044,B9.5sp...,
6.900633,-50.6116,6.24,-55.72,222.66,0.988,K0/K1III,
6.901682,6.687726,7.09,0.14,-9.38,0.979,G5,
6.902106,32.511373,6.95,-1.67,-10.21,0.002,B9,
6.902209,-24.184211,3.89,-3.46,5.02,1.74,K3Iab,
6.902386,-5.852188,6.39,-11.21,5.6,0.174,A6Vn,
6.903167,-12.038628,4.08,-139.04,-14.47,1.418,K4III,
6.903623,-23.928336,6.65,-3.86,4.75,-0.056,WN5 (SB1),
6.904112,-34.222864,7.33,-12.63,9.0,-0.022,A1IV,
6.905217,-6.389249,7.29,-7.5,-1.1,-0.094,B8,
6.905584,-31.801621,6.86,-13.36,1.8,-0.11,B6V,
6.905922,21.161327,6.51,25.5,-56.4,1.4,K1III,
6.906851,-1.126996,5.44,14.01,-14.27,0.167,A4IV,
6.907412,-42.365571,6.32,-1.28,19.62,2.287,C3II,
6.909062,50.044882,7.35,-5.5,-27.89,0.051,A0,
6.910732,13.177827,4.73,70.19,-77.79,0.321,F0Vp,
6.911049,15.837945,6.57,-13.6,-12.43,0.921,G8III,
6.911146,6.724075,7.22,-6.65,5.68,0.181,A3,
6.911679,-1.756486,6.2,1.0,-0.14,0.487,B3IVe+...,
6.911896,24.245559,6.84,-37.29,-96.36,0.582,F8,
6.912769,48.905087,6.99,-15.21,-2.91,0.147,A3,
6.912971,42.947862,7.41,-8.58,1.38,0.183,A3,
6.915765,21.571374,6.98,-3.0,0.73,-0.023,B9,
6.916366,-2.803588,6.03,-5.25,-0.45,1.102,G6III:,
6.917427,-20.404876,5.8,0.38,-10.35,0.048,A2V,
6.918661,-38.556456,7.45,-18.7,-10.95,1.0,G8III,
6.919088,-2.481251,7.33,-4.04,-3.54,1.061,K0,
6.920005,-15.703484,7.32,-20.52,-15.26,1.496,K2/K3III,
6.920738,43.910031,6.16,1.64,-6.97,0.314,A9III,
6.920763,-29.038472,7.02,14.86,-77.47,0.518,F6V,
6.920888,45.826408,6.31,-31.15,-73.84,0.945,K0III-IV,
6.921076,-70.489076,7.07,1.09,15.61,-0.028,A0V,
6.921853,25.375697,5.74,-35.75,25.14,0.573,G0V,
6.925536,37.915353,6.73,-25.05,-35.01,0.937,K0,
6.925803,-22.037452,6.78,-2.81,4.46,-0.174,B2III/IV,
6.926282,8.324285,6.28,-23.05,-1.88,0.037,A0V,
6.926797,-33.806838,6.99,2.84,12.94,1.148,K1/K2III,
6.927064,-20.136497,4.66,51.35,39.75,0.374,F2IV/V,
6.928042,-68.505714,6.86,0.74,41.59,1.134,K2III,
6.929702,-22.941439,5.29,-3.24,4.18,-0.163,B2/B3III,
6.931381,-25.518066,7.18,33.42,32.3,0.439,F3V,
6.93145,-56.942412,7.39,-7.36,632.34,0.585,G2IV,
6.931736,-1.585366,7.34,-0.37,18.18,0.234,A3m,
6.931881,-31.790179,6.36,-8.17,6.67,-0.155,B3V,
6.932277,27.285863,7.21,-6.68,-6.9,-0.071,B9,
6.935179,-14.04343,5.0,-1.7,6.89,1.182,B9.5V,
6.935618,-17.054242,4.36,-2.46,1.91,-0.063,B3Ib/II,
6.936714,12.580484,7.36,-0.74,-6.43,1.012,G5,
6.937125,8.745355,7.03,-4.63,2.13,1.199,K2,
6.937775,-48.721144,4.94,1.57,8.4,1.668,M1III,
6.937924,17.737135,6.75,-19.14,-43.03,1.064,K0,
6.940509,9.956578,5.9,-16.05,-8.98,-0.085,B8Vn,
6.942238,46.273998,5.85,-3.59,4.98,-0.079,B8III,
6.942575,0.106306,7.47,-20.61,14.92,1.034,K0,
6.942826,-22.644869,7.35,20.16,9.38,1.285,K0/K1III:,
6.942829,1.162084,7.41,-8.91,-577.49,0.69,G8V,
6.942911,-79.420193,5.45,-1.54,-1.61,0.041,B9.5V,
6.943061,-8.333734,6.93,-7.79,-4.32,0.24,A5V,
6.946028,-35.341334,6.27,-2.37,5.52,1.278,K2III,
6.946218,-51.016043,7.24,-7.32,-7.4,1.156,K1III,
6.946824,20.96717,7.43,0.11,-5.36,-0.113,B8,
6.947671,-3.692387,7.13,-27.13,-20.62,0.418,F0,
6.94891,46.705352,5.88,-92.66,-76.25,1.093,K0III:,
6.949939,24.642796,6.83,-25.92,-25.65,0.947,K0III,
6.950026,-8.179295,6.31,-2.05,-11.84,0.641,A2V+...,
6.950145,33.681039,5.91,-24.49,0.99,0.878,G5III,
6.950482,-19.439002,6.64,-0.36,-86.3,0.473,F3/F5V,
6.950881,-17.098564,6.92,16.69,-8.89,1.363,K2III,
6.952606,-10.824462,6.9,-2.79,0.46,0.281,Ape,
6.953648,57.563287,6.03,13.15,15.61,1.495,K3III,
6.954102,-22.202864,6.64,-2.22,4.05,-0.187,B2III/IV,
6.954612,58.422759,4.35,6.58,-123.53,0.85,G5III-IV,
6.954886,-35.507153,6.23,-40.38,19.58,0.465,F5V,
6.95514,37.394723,6.48,0.94,-4.09,1.673,M3,
6.956673,-56.101304,7.34,-29.16,41.66,0.956,G8III,
6.957108,11.907554,6.26,0.63,-3.14,0.349,F2Ib-II,
6.957735,43.229305,7.47,-20.2,-11.45,1.221,K0,
6.957891,-55.667751,7.37,-1.89,8.73,-0.08,B7/B8II,
6.958065,2.887989,7.49,-27.75,0.01,0.265,A5,
6.958716,-43.788574,7.3,-2.12,3.61,-0.053,B9V,
6.958862,-16.889513,7.24,-8.52,30.68,0.193,A7V,
6.959239,19.728913,7.42,13.98,-111.89,0.254,A5,
6.95942,-24.630841,5.45,-96.27,88.42,0.39,F3V,
6.959645,-23.15787,7.34,-3.04,-7.94,0.653,F6III,
6.959937,-35.466488,7.27,12.85,-47.75,1.313,K1III,
6.960309,45.094094,4.9,-21.67,-3.18,0.027,A2Vn,
6.961842,-27.537505,6.22,-8.99,7.6,-0.147,B2/B3V,
6.961917,17.902009,7.16,-3.91,-4.72,-0.134,B3ne,
6.962624,-52.648466,6.91,-11.55,-374.76,0.477,F5/F6V,
6.965005,41.705456,6.84,38.08,-54.69,1.016,K0,
6.965821,-49.146737,7.38,-10.01,21.35,-0.055,B9IV/V,
6.966059,2.292209,7.47,1.56,-11.85,0.296,A2,
6.96639,-10.78593,6.7,-3.97,-5.4,1.172,K0,
6.966857,-46.095851,6.83,-8.37,16.89,-0.062,A0IV,
6.966862,63.040598,7.49,-4.31,0.99,0.194,A5,
6.968497,14.228691,7.3,-5.95,-10.12,-0.112,B9,
6.968644,-9.027282,7.03,3.94,11.89,1.505,Mb,
6.968765,-27.164381,6.36,-2.5,4.26,-0.186,B2V,
6.96898,-30.746536,7.13,-11.57,-49.36,0.869,K0III,
6.969036,-10.315711,6.58,-7.34,5.56,1.386,K2,
6.96993,22.475887,6.94,47.91,98.53,0.62,G5V,
6.970403,14.249212,7.36,-9.31,-9.18,0.161,A5,
